Temperature_C,Pressure_hPa,AngleX,AngleY,AngleZ,AccX_g,AccY_g,AccZ_g,Altitude_m,label
38.65762507604481,975.3620046286908,-1.17,-0.1780185147632194,-57.375440739557234,-0.006198148523678063,0.0003986113927585463,0.9900046286908049,320.35995371309195,1
36.05972744496223,976.3833381344348,-1.1347539803007838,-0.3577592873684958,-2654.404872641531,-0.002874336616536014,-0.0003005307067711887,0.9853224791428368,311.54613381790585,1
29.51085495277449,975.0144078503963,-2.2007564035534517,45.162991915444124,-5628.131880044975,-0.817690953533484,0.010813595013211856,0.7566797506605928,323.33473719682917,1
31.74262730478485,975.4405723301575,0.2671788763480989,51.95130692367285,-2424.7280625893163,-1.187901760304325,-0.2014574155446151,1.1942118085645452,319.6354213587408,1
35.042102055292844,976.1946496574511,-1.036337585637202,-0.032547602158350286,-190.68380935112486,-0.008633758563720176,0.0042675171274403545,0.9916337585637202,313.17914032602766,1
32.37539330652313,975.4181573226092,5.848213984038322,32.70861782292818,-1915.2127845143834,-0.84901782073461,0.08834376443317407,0.5972268595186607,319.80750543521214,1
35.13051410253111,976.2647042734162,-1.2142675215215093,0.329922649363666,-206.73396427111493,-0.028411282024884126,-0.005367606835407011,1.0064190170885174,312.6060418810238,1
24.13,824.04,-1.5705725313250876,-0.7716326497791453,-111.5690489346905,0.0057052399178444905,0.01893910640194335,1.1334495306404582,1709.87,1
32.47731928253669,975.2136596412684,-38.303595307624306,7.498096194512013,-3072.1095028078244,0.702770246237458,0.31967165906290496,1.9091717491718811,321.6134035873166,1
31.58451948601299,975.475480513987,32.47761281774175,-8.039710116140293,-2551.1770288200196,-0.29280004230002604,0.2702805562870356,0.8338361482907766,319.3606753741169,1
24.13,824.04,-1.9014487018057868,-0.0028621754514467357,-62.84036097608259,0.0024275649097106524,0.00028621754514467426,0.9941448701805787,1709.87,1
22.172372461272765,975.0540133021883,-1.2320066510941565,-3.3550831386769566,-4602.426679401275,0.051,-0.0017993348905843455,0.9848026604376626,322.99087030366394,1
24.13,824.04,-1.8687949227909082,-0.0036871080927286526,-163.9875990168839,0.0011205077209091884,-0.003000000000000001,0.9951205077209092,1709.87,1
29.183525561050974,974.9807956212383,-4.2051280793701125,51.98536847267964,-5575.1510314212155,-0.928249633275756,-0.04844780513684161,0.6975912424765853,323.59903284071277,1
35.338177449321364,988.8925175674254,-1.3107121272771838,0.03703680780048402,-339.07773255336247,-0.009071212727718372,-0.0023162340261650167,0.9948774893507767,205.20798812363736,1
24.13,824.04,-1.8364765102003262,0.05957596103657126,-164.1625899908106,0.0031549725418122516,0.002,0.9917324588127183,1709.87,1
34.23660873554552,976.1071072490364,-1.0557855019272642,-1.6335536245181839,-2680.968063112535,0.019999999999999997,0.0007107249036367915,0.9941571003854528,313.9302492567454,1
32.38,975.383914821102,-1.34651107338791,-8.452170357795971,-1994.9196217941499,0.13356592844080603,-0.0009999999999999992,0.9691744463306045,320.1591073256738,1
34.68107990568731,975.8480885512188,-1.2219114487812903,-0.5059557243906452,-410.2942056590639,0.0015955724390645221,-0.0005955724390645217,0.9965318574796882,316.1706101650472,1
25.580730389396308,975.1526576313543,-1.262005706513102,-3.604706136715622,-4617.394427944202,0.052467047100873465,-0.0055336662132642826,0.9883338088760918,322.14207703792687,1
32.25213136708557,975.5168029493716,14.901290408744208,23.603540060365543,-1126.9455081301749,-1.0075351679825406,0.12336504489879069,0.733956986375193,318.9814492955679,1
32.36171397242454,975.42,-0.5225188742159734,51.98112437304765,-1602.475221126657,-0.8719140272502425,0.025114630333010007,0.6738578085978602,319.86542849310615,1
24.13,824.04,-2.032500815275785,-2.5006863491202056,-516.879555840507,0.0346974802706321,-0.0035684718568635577,0.991020697001955,1709.87,1
32.41667184214087,975.2600155264226,-1.41,-5.95,-2768.294287260303,0.09466563157182496,-0.002,0.975334368428175,321.1632039464781,1
36.252391328012465,976.2534725431595,-1.0984439309447442,1.0218592496746977,-187.2722157828557,-0.032844393094474414,0.0035389017263813974,1.005886156042335,312.6833580943004,1
32.30369106318564,975.4008115282221,4.144214385855229,43.90948171845342,-1917.3877424812142,-0.8553717607403338,0.04081152822210015,1.1162459868603254,319.9626962460011,1
36.06167499879914,976.1333692255963,-1.0650057683994045,-1.0133076960026468,-2642.9613442772334,0.01233230784010587,0.0038332692400066173,0.9896680767198545,313.7380250444319,1
32.37121370884626,975.4012137088463,-2.4182776996861355,5.485040380761407,-1933.369349560552,0.010596376037779735,-0.09476249742342342,0.9800318698825923,320.00300807615224,1
18.441201609915293,970.5412813846068,-1.1003661098876827,-0.6100915274719207,-479.15146194478007,1.8305494384137505e-05,0.0,0.9894862708792119,361.82378788468975,1
21.830294235093795,975.35,-1.1122438273341715,-0.6348292182227809,-385.7635000281359,0.003517078177721909,-0.001965843644556183,0.995258539088861,320.4344876546683,1
29.530723356688103,974.9842684915075,-7.968263256900935,15.668416423566834,-5630.617868098758,-0.45008439161361197,-0.0006109490445566773,0.8877917882165824,323.5587781019109,1
18.662122793350065,974.9400692215223,-1.2601384430445695,-3.4800692215222844,-5250.506626199309,0.048009229536304626,-0.001009229536304626,0.993986155695543,323.9593770062994,1
32.38504806240078,975.4075240312004,-1.3499038751984471,-8.452475968799613,-1995.3773063739854,0.13674279063988357,-0.002247596879961178,0.9672572093601164,319.9549519375992,1
32.43413960922487,975.2358603907751,-1.43,-5.987069804612434,-2835.4818813324996,0.09129301953875654,-0.003586039077513082,0.9825860390775131,321.3960470691865,1
32.32442856121899,975.408857122438,3.768363232875461,73.69229004315036,-1224.3050382349013,-1.1408714173408834,0.09302858980582705,0.7109358158710994,319.9180716174488,1
31.584502388438775,975.4471374402891,-9.63287142036428,-56.28846382686747,-2465.9100698444254,0.7426360121764922,0.13002843848258933,0.3623914659798596,319.57291943667616,1
35.969317932019145,975.5118182162732,-1.3961363377950837,-4.687726945404396,-2957.483632263487,0.04695451616776175,-0.009340920288796977,1.0020454838322381,319.05727248608747,1
24.13,824.04,-1.3884384493341684,-0.4716701503762606,-523.673488755592,0.006857807753329157,0.002142192246670843,0.9941421922466709,1709.87,1
29.975662036415606,974.9950601851288,-1.0210833323164448,-4.792893520495802,-5667.406578655289,0.07596388892278517,-0.0009999999999999992,0.984048148102953,323.47951851897045,1
32.3473609412442,975.4326390587559,-4.9605684654410656,65.10254586406694,-1353.4314614893012,-1.1108899760371425,0.05125957634416653,0.5653238589093156,319.70360941244195,1
32.43794167938511,975.2889708396925,-1.4289708396925584,-5.978970839692559,-2740.5468630587493,0.08941166412297658,-0.0018970839692558552,0.9834854198462792,320.9613207633818,1
32.33171667836639,975.3960944405445,1.5547600262408914,37.734898806628586,-1533.7995261175456,-0.7581029697228011,0.010343335673277294,1.0356606191240332,320.0427037297031,1
36.293952194911625,976.2589410782779,-1.0896942747554468,0.9901417459884947,-190.47568365516213,-0.03196942747554468,0.0037576431311138313,1.0066517509588984,312.63195386418823,1
36.062039938601124,975.5145700021928,-1.3574200131569008,-5.272459732476352,-2965.9256161976555,0.06932198815878936,-0.004941002850661819,0.9959680052627602,319.02171999122874,1
32.19336419126164,975.9523747232436,-38.120677804634035,10.002644796977942,-1295.8438852247177,-0.2282076608234688,-0.5596933923747184,0.5292963305640859,315.2196169588266,1
25.524794048728374,975.3744736800836,-1.0950228834746254,-0.69,-472.08051617196475,0.00449313495761241,0.0020091533898501206,0.995995423305075,320.31411902543255,1
18.04840557451549,970.8410487770104,-1.1169930318556418,-0.6107972127422567,-485.86247312274486,0.00061958191133851,-0.0009202787257743261,0.9884601393628871,359.2295819113385,1
24.13,824.04,-1.8588744065076863,-2.5906069719914635,-499.4328439333108,0.03416848338221522,-0.0020545700720175693,0.9899454299279824,1709.87,1
32.454985069479406,975.4685074182312,2.0120294534558365,22.12832809522047,-3370.7794213580864,-0.42137313760401546,0.12841194128120464,0.9407850788852201,319.38883620321155,1
32.38456236038804,975.43,-1.3391247207760704,-8.463156459417949,-2133.384329114955,0.13522811801940177,-0.0006843540582052651,0.9646843540582052,319.7368435405821,1
35.54048812289272,998.3075053951382,-1.276705170474128,-0.0223185837404285,-354.2657040454685,-0.006024406144636091,-0.0009633907830458657,0.9940610153615902,125.1767532795808,1
32.39196885402411,975.4060622919518,33.48145824880948,-1.7085205661449656,-2069.727945941134,0.1907030075107117,0.26439711119266707,2.055,319.9214237994459,1
32.41868983305354,975.2682754173661,-1.44434491652677,-5.97434491652677,-2801.525817153981,0.09430347495803108,-0.0024344916526770274,0.9777379666107081,321.11248649412437,1
34.87297074448398,976.1235008854093,-1.0754113480427276,-0.2894698590747734,-289.5321225025175,-0.005729432597863616,0.002432358149465904,0.9924191046263352,313.80443352028516,1
23.491446737923074,975.0357961666032,-1.2680679444655871,-3.656038825408907,-4971.947001481285,0.054000000000000006,-0.001608735717004062,0.9868067944465587,323.11179567516194,1
32.42173201172191,975.23,-1.3982679882780906,-5.986535976556182,-2881.645356145915,0.09448039648342722,-0.004653597655618156,0.9764803964834272,321.43692804688766,1
32.44,975.2295907479456,-1.44,-5.961637008217439,-2856.533965156913,0.09683629917825612,8.185041087194374e-05,0.981918149589128,321.50286476438055,1
32.31767766828964,975.4262990297129,-1.2167028806492244,45.553001910362084,-1419.012612946206,-0.798464466342072,0.03502757277153563,0.7141728168539311,319.7633087325843,1
32.4122735098303,975.2854529803394,-1.44,-5.9722735098303,-2801.4192080517364,0.09368205294908996,-0.002,0.97645470196606,320.9822907260969,1
32.40152806275159,975.408820156879,-1.3515280627515904,-8.454235968624205,-2097.6015365053236,0.1373056125503181,0.0011528062751590337,0.9690348219630566,319.926382619465,1
32.38287929616476,975.4142414076705,3.066508635662828,35.90067916192037,-1978.3239439225806,-0.8063587568183302,0.0697552376421166,0.6152171024146211,319.85334451562466,1
32.09115623157434,975.3262624342118,-9.04478876852523,-38.580453787274486,-2785.0386014720616,-0.7955982739508741,-0.4202382386824446,0.6454087184167032,320.6036945578836,1
32.30179277082975,975.4584811751364,42.09918931191494,19.686300757220717,-1127.5441028278,-0.25750204844099506,0.2798087953143819,0.3289565809187549,319.48218041791563,1
32.37860883805857,975.3955646477657,-1.3169558097071532,-8.442782323882861,-2000.264386114456,0.13627823238828615,-0.0011391161941430618,0.9708608838058569,320.0340916559328,1
24.13,824.04,-1.89,0.0030238380904765716,-61.30401109286049,0.0007984107939682269,0.002,0.9937984107939682,1709.87,1
32.40231953404439,975.3653609319113,-10.836900357681937,13.247265111327762,-2392.6256472558625,-0.15906157703082868,-0.24922134405302376,0.9206939187316092,320.31895083620634,1
32.22930279450877,975.4408266910244,12.574918870591679,5.223247220266908,-1223.931032864597,-0.10049302162641774,0.5871992060822592,0.7175368450689138,319.6170816925019,1
29.622562967579295,974.9837185162104,-20.42192643372237,22.09006335708225,-5647.633881857712,-0.40730148067362354,0.06215554863105859,1.1140011455604837,323.5506037250542,1
35.080526738315385,976.2497787335775,-1.056132759853512,0.07085371570155641,-2631.983617202219,-0.01605795937972121,0.004204425328450399,1.0073867240146488,312.7199471445182,1
27.125375094006934,975.4191875052226,-1.11,-0.6002500626712896,-314.5499036908925,-0.00016249895547850671,-0.0027562515667822404,0.9947562515667823,319.8389374425513,1
26.211255142324234,974.9541983072576,-1.26,-3.6920991536287593,-5423.422667504296,0.05241983072575182,-0.000790084637124086,0.9835305924598686,323.84641354193985,1
31.99046045209575,975.9297697739521,44.65725567214514,62.47111018262855,-561.5624902858469,-1.0528269753003887,0.07196582125652258,-0.011757907486025787,315.4125324865267,1
31.858261706066347,975.6920214761541,51.75094670636986,6.969756018390427,-2949.241850117159,-0.14043163945058768,0.9286054688439531,0.6744101632964739,317.49318366562403,1
34.17457506662961,976.19,-1.0354249333703949,-0.19542493337039468,-233.26606454487296,-0.003542493337039477,-0.00022875333148026158,0.9983987266796381,313.24398726679635,1
31.29537048890239,975.2414589132035,-1.4525699227156819,3.8249639551010928,-3341.8905084309627,0.0476888032215923,-0.1016675639791816,0.14229178264068876,321.38696012201376,1
38.66561575181743,975.4213401700368,-1.1644862768506223,-0.1252009994113079,-69.97356607806296,-0.007620293854304971,0.0009310784606327803,0.9888959800117738,319.8493041468724,1
19.555619428638387,970.8191233123181,-1.0815464213097759,-0.6584535786902244,-478.57849098196243,0.002,-0.0009226789345112129,0.9921546421309776,359.3740241358633,1
35.629575303394816,997.8006948604651,-1.288957530339482,0.04270271237637335,-351.4504239807536,-0.009583012135792763,-0.002791506067896382,0.989521234830259,129.46169986019817,1
20.335323096954518,970.1497801840098,-1.1252131889594126,-0.6231912073603916,-465.6706765775348,0.002,0.001680879263960846,0.9923191207360391,365.15867722855637,1
32.37089313801744,975.4264274479302,-1.3555343099127857,-8.458213723965114,-2012.3240252787368,0.13782137239651143,-0.001910686198255714,0.9700893138017442,319.7794735545756,1
24.13,824.04,-1.784737293821488,-0.03508756872617069,-52.31268284873909,0.0021228107818457337,-0.0035087568726170637,0.9947543784363085,1709.87,1
24.13,824.04,-1.5547181206919016,-0.14,-537.1751073624669,0.004764093965404919,0.0007640939654049179,0.9942922818962148,1709.87,1
25.66269148580568,975.49,-1.0982760255183646,-0.6916552051036728,-436.5511192701774,0.00583447948963271,0.00033104102073457965,0.995841356427429,319.37855110303025,1
32.33117925276965,975.3755896263848,-0.3767221111255393,34.6329494545618,-1908.7539884032446,-0.6726250198395652,0.04149056703595297,0.7694292395432705,320.18155657133156,1
34.20212398679027,975.8534996315601,-1.2832501842199502,-0.51,-329.8021587840692,0.0021874539450124604,0.0009999999999999992,0.9951874539450125,316.11525313173917,1
32.3467141434938,975.1662156368088,-62.95976949781803,-30.6614357874518,-2864.7317457856484,0.2568692473480811,0.06506665893528556,-0.2679420322640542,322.02059537411213,1
32.47442778679772,975.2781989015168,-1.4613133441572614,-5.9837711147190875,-2711.241383467177,0.09393433279213693,-0.007688555735954358,0.9753771114719086,321.04752323050604,1
13.657287474505253,971.1537729364188,-1.2313697810438555,-3.4268218686263134,-5336.017476292657,0.048682186862631344,0.0,0.9831369781043855,356.51946503294016,1
24.13,824.04,-1.5560789439379425,-0.15215788787588524,-535.9874212515995,0.005607894393794259,0.0022157887875885176,0.995,1709.87,1
32.35517222793543,975.4124138860323,0.772097726993453,47.923482287817784,-1457.9216728530437,-0.8342761036839513,0.048620694301614455,0.7245516683806266,319.90172362682245,1
29.973286107138343,975.0153450208894,-17.78645160152087,-1.7660090697171404,-5089.395974592684,-0.24587019673202318,-0.2625372371182017,-0.2274233513136028,323.31422230155067,1
25.498502182753807,975.3072833559264,-1.0979442019162438,-0.69,-493.2104124601899,0.0036167394251269127,0.0031776807664974493,0.9954111596167513,320.83995634492385,1
32.43575579777429,975.2178778988872,-1.44,-5.993633696661434,-2898.2875789660006,0.09236336966614347,0.0013633696661434786,0.9797877898887145,321.58061050556427,1
36.11848379912492,976.3780840577689,-1.1043349378557126,-0.8385113873079445,-2640.7632806953975,0.005340455492317776,0.0033962784682698612,0.9992818736980631,311.63609943237805,1
32.45114267300056,975.2157133650028,-1.4434280190016706,-5.980000000000001,-2837.6194249631467,0.09057133650027843,-0.003885732699944312,0.9777714653998886,321.5774370419744,1
32.461709908315925,975.2034198166318,-39.22794285829648,4.412547530966133,-3043.2569098437134,0.19138201704959618,0.031015936142953802,2.055,321.706061283577,1
28.990446269842906,974.9713648185939,0.2271143084213625,54.05606159860929,-5545.081759070306,-0.9596429841256743,-0.09925735827968442,0.669585352608809,323.67317590703067,1
24.13,824.04,-1.9269184092719394,-0.009229602317984753,-59.49336981818578,0.0010000000000000005,0.0010770397682015147,0.9967688806953955,1709.87,1
